temperature,humidity,ph,label
24.177870,75.610098,6.055888,algodón
22.266440,65.003822,6.252068,lenteja
38.701095,91.288772,6.529218,papaya
28.139146,80.932083,6.289606,uva
28.610170,82.052806,5.700274,plátano
25.895880,81.864747,6.355810,sandía
25.805860,89.288759,6.736998,sandía
18.788572,65.691018,6.089934,maíz
22.522131,23.781864,5.863604,frijol rojo
27.859642,86.779497,7.199495,frijol chino
25.399358,81.134989,6.816298,algodón
39.065314,94.163092,6.542159,papaya
25.700675,81.384693,6.643483,algodón
24.655702,86.175331,6.333511,granada
31.662828,90.517033,6.427678,naranja
22.395704,91.272932,6.028770,manzana
29.035345,78.195463,5.688799,plátano
27.202901,83.559454,6.869153,frijol chino
29.381148,92.284412,6.284344,melón
26.490670,93.703158,6.740037,papaya
25.170887,60.623389,7.440613,lenteja
23.678683,93.351272,5.640979,manzana
30.946269,35.202356,5.237828,frijol de palo
29.726356,77.242719,6.264486,plátano
29.861870,65.651320,6.980232,lenteja
25.011576,88.331302,7.228268,yute
37.559848,80.614719,6.170513,uva
23.268398,76.423592,7.387573,algodón
22.686946,82.570062,5.656701,arroz
35.830891,83.325601,5.778594,uva
24.372874,90.417959,6.526812,granada
18.226903,91.384121,6.980423,granada
29.970471,91.875691,7.250833,naranja
23.548641,91.527926,5.640917,manzana
25.364812,57.446431,7.117760,café
21.092240,23.051712,5.784408,frijol rojo
24.199159,80.159701,6.937204,arroz
20.049080,59.355859,6.382611,maíz
27.841863,89.009976,6.806467,frijol chino
41.022478,92.721195,6.549318,papaya
22.772914,88.783624,6.893765,granada
29.687521,82.986383,6.458664,frijol chino
22.234898,84.111289,7.210078,algodón
22.568668,60.401211,4.669721,frijol de palo
9.535586,80.731127,5.908724,uva
22.251375,75.808596,6.186040,algodón
27.755641,86.951439,6.408877,frijol chino
28.438097,83.489914,6.267684,frijol chino
26.327002,63.892453,7.034049,frijol urad
11.189943,80.808431,6.415556,uva
13.360506,91.356082,7.335158,naranja
28.558525,90.457730,6.159021,melón
23.853824,87.739961,6.340571,granada
18.902230,94.998975,5.567805,granada
27.672562,45.416920,4.947683,mango
27.100533,63.360856,6.540821,frijol urad
40.873414,80.966874,5.510925,uva
23.431916,80.568878,6.363472,arroz
28.965866,90.718329,6.566759,melón
27.003155,50.377071,4.920539,mango
19.155148,65.985686,6.134057,maíz
30.286810,60.410875,7.139586,frijol urad
24.896811,86.107829,6.217301,sandía
30.449971,90.462734,6.414869,naranja
26.734406,52.183357,7.319823,frijol moth
25.656735,61.759370,6.235731,café
19.462104,18.728320,7.217018,garbanzo
23.094338,78.256765,7.141686,yute
16.107560,91.474179,7.995849,naranja
17.828037,80.960934,6.275641,uva
35.483932,45.313771,6.415009,mango
35.133680,48.838239,6.569532,mango
31.249196,58.441731,4.947334,frijol de palo
21.155579,63.656242,7.645351,lenteja
32.973901,68.944997,6.682357,frijol urad
28.277500,83.544184,6.750447,frijol chino
27.130537,95.296736,6.236770,coco
29.701432,95.657544,6.078807,coco
25.940190,78.342210,6.211833,plátano
30.234479,34.956066,5.634984,frijol de palo
26.157515,93.337573,6.097694,coco
27.092868,82.721207,5.797331,uva
21.759327,24.059154,5.998125,frijol rojo
26.188532,63.537752,6.742411,café
28.264693,92.628219,6.443586,melón
26.972516,62.018363,6.908671,café
21.036527,94.434930,6.059439,manzana
29.175624,64.837494,7.448743,lenteja
25.456238,81.238756,6.753898,algodón
25.274634,73.745958,6.109478,yute
35.377756,45.581100,6.454045,mango
27.505153,55.488434,6.215501,café
22.712713,90.452617,5.669489,manzana
26.448025,80.420143,6.342142,yute
27.898827,67.779784,6.947259,frijol urad
25.599771,61.277524,7.227718,frijol urad
41.895327,90.240271,6.625070,papaya
28.079625,81.283092,5.802265,plátano
32.131923,64.361053,7.405550,frijol urad
29.282427,95.687920,5.924076,coco
25.802872,80.661978,6.385851,yute
25.681602,80.430600,7.085894,yute
24.443443,80.415951,7.110772,arroz
20.049999,86.373534,7.112486,granada
25.222697,65.341979,7.739601,lenteja
30.643107,91.564098,7.245658,naranja
25.883189,62.974497,6.756244,café
24.432322,58.659875,5.143580,frijol moth
28.778919,91.663007,6.109285,melón
27.097509,52.273890,7.493192,café
20.125741,24.969699,5.659255,frijol rojo
21.774667,80.549426,6.400720,uva
23.664573,81.691051,7.352402,algodón
24.165083,20.998966,5.809651,frijol rojo
22.000851,79.635878,7.361330,algodón
27.271122,81.111156,6.476322,plátano
32.709423,47.448162,4.733175,mango
29.654424,90.969772,6.376285,melón
24.839544,86.887381,6.034613,granada
24.684634,94.021528,6.248523,granada
26.744392,90.824144,6.651780,papaya
26.647186,82.553296,5.823821,uva
18.852242,33.158906,4.605957,frijol de palo
18.031313,19.642368,5.519840,frijol rojo
30.536289,93.793972,6.026613,naranja
29.940344,93.170395,6.463096,melón
27.924237,62.370996,6.870515,lenteja
20.879744,82.002744,6.502985,arroz
28.719189,63.313968,6.532641,frijol urad
28.372144,64.122283,7.013875,frijol urad
23.737384,82.535841,6.408381,uva
27.451573,80.848951,6.948300,frijol chino
26.014215,67.007176,6.680878,maíz
25.764027,87.593113,6.704689,sandía
25.606773,81.113093,6.691325,algodón
23.926203,82.106527,7.389422,arroz
21.844999,82.748117,6.304063,arroz
20.382055,92.774015,5.733414,granada
29.709313,96.304843,6.374668,coco
28.790587,87.034529,6.635744,frijol chino
18.041855,73.440781,6.365816,maíz
20.715368,16.668944,6.222763,garbanzo
24.238641,82.442765,5.939832,arroz
42.344213,90.619538,6.931372,papaya
34.228136,50.919117,6.100405,mango
27.110274,91.525723,6.355865,melón
27.599696,92.926663,5.832294,coco
27.942937,45.413936,5.956585,frijol moth
23.468417,90.873995,6.663408,papaya
29.640437,92.883737,6.455017,coco
28.804407,79.541392,6.027508,plátano
21.969531,94.620489,6.237532,manzana
28.417447,84.528140,7.179204,frijol chino
23.250699,79.031378,6.546519,yute
24.377955,81.405338,6.776597,sandía
22.772843,84.105131,7.032430,algodón
29.163346,76.424046,5.778328,plátano
30.415885,67.663238,6.744412,frijol urad
22.604791,89.328350,6.286514,granada
27.470627,94.741394,6.442937,melón
18.512026,61.755892,6.101698,maíz
31.366620,41.361663,5.022144,frijol moth
32.217910,52.329036,5.897959,mango
26.630491,81.394638,6.905555,sandía
27.861765,82.890222,6.186127,uva
30.259858,59.954835,7.812729,frijol moth
17.367109,16.972367,6.914044,garbanzo
24.857203,56.866593,7.199291,café
26.333780,57.364700,7.261314,café
29.799306,63.703360,6.788481,frijol urad
20.489545,93.724851,7.137137,naranja
32.408824,61.305321,7.307745,frijol urad
18.118912,81.065886,5.749955,uva
17.924334,83.356690,6.213166,uva
29.085203,88.826221,7.037558,frijol chino
27.763398,87.247168,6.411716,frijol chino
31.289993,82.139742,5.883009,uva
20.712295,21.282331,5.571821,frijol rojo
23.094338,81.479320,6.133682,yute
19.557597,59.283076,6.417322,maíz
29.001284,95.032106,6.178699,coco
24.786131,87.739271,6.299001,yute
21.645616,62.149362,5.848590,maíz
22.507987,93.072226,7.523676,naranja
22.216653,83.119208,7.143019,algodón
29.279682,92.802402,6.024787,coco
22.355482,94.478118,6.046674,manzana
28.146540,60.620993,4.585147,frijol moth
27.732840,51.230600,6.400207,café
31.415414,90.460139,6.413017,naranja
25.753750,46.112573,8.166679,frijol moth
26.270616,83.091945,6.259087,sandía
26.047630,62.409883,6.316756,maíz
23.099020,88.267877,6.685881,yute
27.126143,63.794140,5.954108,lenteja
24.823789,89.685949,6.370562,sandía
23.340734,84.850623,6.176828,arroz
18.527711,16.673487,8.749678,garbanzo
26.366299,52.257385,7.456460,café
23.648842,62.931849,5.916454,lenteja
25.587344,63.596692,6.606259,maíz
22.963019,93.850223,5.943815,manzana
28.071958,92.858526,6.095900,naranja
31.357308,64.249921,7.322555,frijol urad
29.020500,91.456322,5.715052,coco
30.041323,63.562230,8.620108,frijol moth
16.440899,94.551023,6.497110,naranja
19.498071,18.918288,7.856315,garbanzo
28.892552,94.323754,6.213001,melón
26.399415,81.161350,6.483133,sandía
21.690435,63.159272,6.188945,maíz
21.363838,69.923759,6.633865,lenteja
24.734227,58.238428,7.188269,café
30.793812,91.489045,7.182749,naranja
27.471534,53.625677,6.975741,café
28.288914,54.819946,6.071468,mango
24.764673,65.177149,6.512591,maíz
24.453703,83.076827,6.141205,yute
19.468675,15.807205,6.040429,garbanzo
28.966442,47.872882,5.689071,mango
25.713143,80.229728,6.190016,sandía
25.919451,82.723946,5.829321,uva
26.007926,78.350902,6.203157,plátano
24.098744,80.572268,6.187747,yute
29.822559,90.644268,6.173054,melón
24.355909,92.396517,6.600949,naranja
28.506779,45.200945,3.793575,frijol moth
31.502061,43.058297,5.141213,frijol moth
24.184712,69.948073,7.045543,café
26.904357,86.254262,6.727468,sandía
30.477577,61.582453,9.416003,frijol moth
29.190485,64.577231,7.456520,lenteja
25.838002,81.159847,6.453800,yute
26.243236,62.121721,7.444495,frijol urad
25.487968,84.482359,6.740948,yute
23.094338,74.657200,6.315617,yute
30.037518,46.823920,4.654951,mango
27.721703,80.320707,6.131476,plátano
19.229177,14.653067,6.261523,garbanzo
26.800406,62.638931,6.895892,lenteja
20.485214,82.304595,7.622630,arroz
38.593686,93.273443,6.968451,papaya
13.367572,90.886937,7.626873,naranja
26.229169,83.836258,5.543360,arroz
19.428014,15.742970,6.077937,garbanzo
22.294235,90.690340,6.222391,manzana
22.698951,76.977240,6.087610,algodón
16.097969,22.082755,5.978365,frijol rojo
25.966545,46.380032,5.525808,frijol moth
25.289288,80.122675,6.910916,arroz
27.156941,79.267258,5.892189,plátano
25.543998,81.485023,6.765435,algodón
42.332847,91.168048,6.501521,papaya
22.708838,82.639414,5.700806,arroz
33.681331,48.772694,6.698406,mango
18.722270,61.996988,6.109493,maíz
16.312281,82.005471,5.681147,uva
21.957272,92.213916,6.470964,naranja
27.396046,87.163455,7.166504,frijol chino
29.230078,87.657285,6.507905,frijol chino
23.206835,74.099570,7.422318,yute
27.003155,50.812852,5.017658,mango
20.018205,94.382301,6.808557,granada
24.043558,84.198358,6.407388,sandía
20.130175,81.604873,7.628473,arroz
21.231421,80.401329,5.620096,arroz
24.259092,61.378181,7.495228,frijol moth
25.344208,73.321785,6.676931,maíz
26.183894,79.163332,5.512528,plátano
27.205671,63.763623,6.185623,lenteja
24.452027,55.337658,6.995844,maíz
18.318512,16.652817,8.639943,garbanzo
23.059519,52.989757,6.735006,café
22.243027,80.323798,6.332462,arroz
25.443618,91.310202,7.633737,naranja
22.661160,82.740373,6.519686,algodón
42.134740,91.704454,6.757471,papaya
29.156400,91.818016,6.333902,melón
26.549864,73.852791,5.789324,maíz
33.062276,94.594877,6.764498,papaya
28.838768,92.833515,6.012117,coco
18.758628,87.455627,6.584282,granada
35.714568,52.900576,4.932265,mango
25.534761,91.962038,5.707462,coco
18.255799,64.265425,6.541481,maíz
26.815305,87.656945,6.399669,sandía
26.241622,86.018665,6.744246,sandía
28.523967,55.772644,7.393899,frijol moth
30.777374,61.346685,7.124182,frijol urad
24.208070,58.746006,5.646619,frijol moth
22.745195,82.608009,7.648984,algodón
15.531839,18.266022,5.592504,frijol rojo
28.072876,53.206847,5.570570,mango
23.819143,90.852919,6.405716,manzana
19.713597,18.096657,7.325451,garbanzo
29.016868,44.012398,7.866261,frijol moth
25.072787,82.502579,6.520404,algodón
21.843823,80.735855,7.005048,arroz
19.752205,14.858382,6.401094,garbanzo
24.128659,83.627822,5.541040,arroz
23.500079,66.248168,6.373520,café
42.175567,91.705433,6.760653,papaya
25.171888,62.686086,6.572896,café
29.162202,91.997721,6.330621,melón
24.933949,87.531735,6.455735,yute
27.906216,62.396673,7.590855,frijol urad
20.050887,80.491537,6.763561,arroz
28.445250,82.676395,6.684381,frijol chino
30.504209,35.488860,5.391560,frijol de palo
28.600069,92.788569,6.197801,melón
22.785838,91.864462,7.678393,naranja
18.649828,19.372174,6.417195,garbanzo
21.491187,93.439497,6.413548,naranja
27.847398,94.746380,5.915691,coco
22.300280,61.862678,5.584385,frijol de palo
22.191094,90.025751,6.162034,manzana
20.093406,15.112796,7.701446,garbanzo
11.016745,93.844215,7.822859,naranja
20.045414,80.263873,6.742899,arroz
17.963648,18.238747,8.702611,garbanzo
20.213682,68.652577,6.887130,lenteja
18.788650,14.725838,7.851821,garbanzo
26.120574,58.728305,7.470970,café
28.397878,65.388059,6.548572,frijol urad
22.207943,60.019332,5.830390,maíz
29.943492,93.093565,6.430141,melón
24.543553,89.004405,6.127755,sandía
22.877145,83.488532,7.405850,arroz
23.796113,75.692406,7.638637,algodón
25.181829,87.756195,7.184939,yute
26.584224,52.833925,6.255073,café
29.204223,54.852887,6.415235,mango
27.963561,45.258517,6.016195,frijol moth
26.699663,82.648303,6.003185,yute
24.276934,83.008830,6.696973,arroz
18.627486,17.521533,7.925701,garbanzo
20.044013,55.983282,6.712490,maíz
25.157455,83.117135,5.070176,arroz
28.072196,82.911647,6.478557,frijol chino
32.241221,90.142824,6.504216,naranja
29.914544,80.424248,7.128107,frijol chino
34.795313,61.519845,7.736388,frijol urad
21.348181,68.939530,5.185994,frijol de palo
22.564579,82.240906,7.292273,arroz
22.259130,89.320594,6.729874,granada
17.065793,17.540241,6.307005,garbanzo
18.787870,15.069169,7.054716,garbanzo
29.691889,91.486570,7.185071,naranja
21.202723,91.042523,7.791244,naranja
22.510430,81.162055,6.511166,algodón
24.332953,84.721939,6.544978,algodón
19.379551,80.912926,6.447674,uva
21.169144,24.532757,5.653493,frijol rojo
32.722422,66.141718,6.805726,frijol urad
24.996150,80.809688,5.701576,uva
27.660629,90.759948,6.841884,papaya
31.999286,53.022257,5.547705,frijol moth
17.461678,18.789503,5.934854,frijol rojo
25.514946,66.841751,6.063047,maíz
28.797998,94.800517,6.190757,coco
26.349357,81.070503,6.345369,uva
22.144184,83.436472,6.313397,arroz
29.120338,82.790929,5.682395,uva
34.776648,63.093396,7.009380,frijol urad
18.950431,66.435827,6.115115,maíz
28.705952,50.440301,5.445008,mango
19.512087,20.154315,5.531632,frijol rojo
28.495387,60.448484,7.187722,frijol urad
22.356287,91.923605,6.264203,manzana
24.351938,90.886124,6.152907,granada
24.263122,89.891065,6.486550,yute
24.488957,82.163136,7.011951,algodón
21.070636,82.920370,7.493304,arroz
22.924928,91.188795,6.765072,naranja
25.743393,57.291003,7.448138,café
27.003155,50.524799,4.952153,mango
25.758135,82.007796,6.357697,sandía
30.227032,62.671809,5.568878,frijol de palo
22.228698,81.858729,6.939084,arroz
22.019783,91.122244,6.146557,manzana
33.277946,65.898902,6.768573,frijol urad
21.539892,24.253862,5.996161,frijol rojo
15.975945,91.545440,7.666473,naranja
16.338762,94.618515,6.519662,naranja
26.509086,94.484145,6.143663,coco
24.556884,93.451551,5.696786,granada
24.388553,62.447888,6.731873,lenteja
26.730653,89.916835,6.886930,sandía
25.519737,76.213698,6.678727,yute
25.717295,94.852932,5.743855,coco
18.426679,56.571158,6.237550,maíz
28.796570,63.419074,6.777863,frijol urad
15.330426,18.266383,5.608820,frijol rojo
29.454664,88.899701,6.715101,frijol chino
29.154074,87.177790,6.404190,frijol chino
24.370257,80.517566,7.078030,arroz
25.351848,46.822137,9.240970,frijol moth
25.357947,80.458463,6.903020,sandía
28.807992,81.723157,6.747126,frijol chino
29.240481,80.244371,6.300726,plátano
19.410881,17.729388,8.501441,garbanzo
27.652802,89.806506,6.459252,frijol chino
21.024329,93.056950,5.578096,granada
23.158394,78.812629,7.077903,yute
27.965837,61.349001,8.639586,frijol moth
38.609150,82.240492,6.279329,uva
26.695573,83.227356,6.027480,yute
29.390239,90.020909,6.508212,melón
22.189796,82.967876,7.047160,algodón
27.740441,45.062512,4.894514,mango
27.464195,87.318774,7.187220,frijol chino
28.713865,65.114185,7.598379,frijol urad
15.830209,81.889017,5.649161,uva
26.549864,65.850696,6.704141,maíz
35.808743,54.711390,7.299531,frijol de palo
25.451673,94.210086,6.028802,coco
26.794899,89.648152,6.510760,sandía
29.741483,78.022871,5.785467,plátano
24.185862,76.042040,6.431690,algodón
29.029113,93.926315,6.467735,melón
28.494120,91.554270,5.550260,coco
24.513248,20.815276,5.670063,frijol rojo
24.856936,88.879097,6.971490,yute
27.024151,91.606980,6.436583,melón
28.434889,75.860110,6.185923,plátano
24.621246,56.142547,7.271731,café
25.208187,81.429236,6.298366,uva
26.132612,60.091166,5.991479,lenteja
24.299343,84.566516,6.479889,algodón
29.561630,89.996156,6.898231,frijol chino
25.191924,66.690290,5.913665,maíz
24.975962,80.482545,7.286580,algodón
22.788028,92.194989,6.491955,naranja
23.017584,71.844154,6.353629,maíz
25.008724,91.512753,6.293608,coco
23.578133,80.173658,5.042143,arroz
24.849261,66.202351,6.472406,maíz
24.694877,59.966692,5.859813,frijol de palo
30.961569,36.549344,5.696636,frijol de palo
24.926391,85.190981,5.832526,granada
30.371726,64.019336,8.735293,frijol moth
20.946406,64.037514,7.238031,lenteja
25.255962,61.366697,7.261792,frijol urad
23.539787,84.811105,6.699565,yute
29.125402,57.050375,6.300925,frijol de palo
26.760092,87.216672,6.865021,sandía
19.645560,19.445058,8.837196,garbanzo
21.332097,63.108483,6.451285,lenteja
29.550548,78.067628,5.808498,plátano
26.473302,80.922544,6.283818,sandía
23.294300,91.588965,6.282696,manzana
33.223369,69.197443,6.743033,frijol urad
29.284521,94.859077,5.525217,coco
28.960241,94.536603,6.277110,melón
34.946616,65.369064,7.144445,frijol urad
25.186279,68.019896,6.556921,lenteja
24.164023,76.743390,6.436692,algodón
20.834102,46.246697,6.235334,frijol de palo
23.804842,87.874197,6.334243,granada
30.746905,34.958076,5.209177,frijol de palo
17.891540,18.751454,5.943160,frijol rojo
27.125635,66.755542,6.880494,frijol urad
19.022664,80.850076,6.353687,uva
30.786779,46.832390,6.292596,mango
25.153938,89.308293,6.429256,sandía
24.458461,92.041222,6.489815,naranja
25.774307,64.238963,4.324921,frijol moth
18.130278,62.458516,6.078724,lenteja
25.405037,81.630105,6.298500,sandía
31.044619,44.686987,7.283328,frijol moth
26.014225,81.923105,6.956594,arroz
20.714244,15.278241,7.103798,garbanzo
25.240323,81.874448,6.387284,sandía
29.235405,59.389676,5.985793,frijol de palo
33.074312,64.599510,7.698238,frijol urad
25.719449,83.912924,6.263838,arroz
24.222411,60.175871,8.766504,frijol moth
24.080855,57.203034,6.350822,frijol de palo
25.353860,72.394340,6.052871,yute
18.262332,88.167791,5.709380,granada
27.726564,92.983439,6.522813,melón
28.951724,81.670853,6.510841,frijol chino
29.998449,65.777134,6.946721,frijol de palo
32.552582,36.950106,5.877894,frijol de palo
25.535038,92.597044,7.109562,naranja
27.244000,82.766844,6.280925,plátano
26.128126,68.082828,7.522478,frijol urad
25.113407,80.026213,6.839262,sandía
21.327760,18.485229,5.866744,frijol rojo
27.498590,62.935379,6.102969,café
21.574845,18.855625,5.963596,frijol rojo
29.260572,48.488914,8.857715,frijol moth
36.004158,56.013344,7.313517,frijol de palo
23.466542,92.038559,5.677301,manzana
28.803119,91.783369,6.121745,melón
18.009703,80.992165,6.291823,uva
17.188880,19.026325,5.937773,frijol rojo
23.667943,60.758730,6.763226,café
24.439119,67.380950,6.847533,café
25.028176,85.308594,6.881704,sandía
35.967441,30.400468,5.678703,frijol de palo
24.424442,84.371597,6.416646,sandía
23.119384,90.331304,5.760732,manzana
25.246497,72.503689,6.609269,maíz
27.302431,94.346282,7.183852,naranja
27.732658,92.424879,6.189698,melón
38.142487,91.100557,6.735757,papaya
17.950975,19.415828,5.505411,frijol rojo
26.235486,86.888011,6.956509,sandía
30.554726,90.903438,7.189260,naranja
24.622085,82.630892,6.182551,sandía
23.432814,61.912776,5.868143,maíz
30.697519,66.580663,4.734092,frijol de palo
24.768849,65.393308,5.768253,maíz
25.487417,61.847083,7.075617,lenteja
17.826862,14.258040,7.386537,garbanzo
24.984591,60.368401,5.892995,maíz
19.064986,54.369666,4.657577,frijol de palo
19.742133,59.662631,6.381202,maíz
27.151161,91.488895,6.413185,coco
20.180937,19.548098,7.164068,garbanzo
25.089438,79.017241,6.876951,yute
25.984086,89.471749,6.861500,sandía
34.905289,65.443418,7.183667,frijol urad
25.984624,82.492566,7.288191,algodón
41.579553,92.732732,6.841679,papaya
21.202331,46.542084,6.081485,frijol de palo
25.062340,76.272307,7.110423,algodón
26.981526,84.130273,6.493413,sandía
23.614753,86.142903,6.987333,yute
29.073689,94.276220,6.012649,melón
28.991759,91.031857,5.750255,coco
27.376611,65.415482,4.793621,frijol de palo
25.359545,77.211519,6.141021,yute
24.018254,61.173950,7.405198,frijol moth
27.801747,82.769099,6.211929,uva
27.084460,97.087819,5.904709,coco
12.794055,90.262779,7.121095,naranja
20.045414,80.291983,6.750521,arroz
13.077649,91.992116,6.010392,naranja
29.569666,80.034996,6.508055,frijol chino
23.078954,63.658615,7.184802,café
34.913590,63.491157,6.998420,frijol urad
24.485909,88.925676,7.065814,granada
24.864030,77.714503,7.246546,yute
25.533125,63.828826,7.727462,frijol urad
29.093823,45.566106,5.323072,mango
18.223502,18.926457,7.024330,garbanzo
28.769303,82.068661,5.872954,plátano
25.028872,91.537209,6.293662,coco
23.293430,81.390085,5.192059,arroz
14.734434,83.615961,5.642755,uva
19.411682,49.127593,6.419136,frijol de palo
24.130788,84.844946,6.649087,sandía
29.914544,87.105629,6.883870,frijol chino
18.328971,19.235479,5.502999,frijol rojo
28.007822,91.406317,6.584664,melón
26.090583,63.300340,6.721053,café
24.503399,62.267503,6.681547,lenteja
27.999018,91.641931,6.547042,melón
16.037686,22.331959,5.976313,frijol rojo
28.182148,82.366795,6.403120,frijol chino
27.734188,90.610922,6.264517,melón
22.000851,79.497636,7.394495,algodón
21.559100,20.188896,5.795704,frijol rojo
27.443238,63.633448,7.405217,lenteja
28.080052,76.302357,5.879683,plátano
40.001998,94.433598,6.988540,papaya
23.471879,80.427922,6.362353,arroz
28.822138,94.646242,6.272089,melón
25.375488,57.210256,5.983953,maíz
21.479730,60.074056,6.723433,maíz
34.906653,92.703620,7.325258,naranja
34.760861,81.035448,6.167014,uva
31.331708,57.974292,4.946264,frijol de palo
24.369724,82.113198,6.537915,yute
27.949725,76.637134,6.037431,plátano
27.368002,81.916991,6.415591,plátano
23.622854,68.004155,7.378006,café
18.974248,19.516122,8.490127,garbanzo
28.927059,91.393568,6.438008,melón
20.775761,84.497744,6.244841,arroz
33.969874,90.576422,6.828985,papaya
29.775405,93.734163,6.131424,melón
28.981940,64.265619,7.501395,lenteja
24.355641,88.803910,6.176860,yute
29.558633,90.163904,6.651485,melón
25.154549,80.249231,6.866251,sandía
18.537644,87.272375,6.557945,granada
30.661459,41.748689,7.119650,frijol moth
19.325765,88.930583,5.722118,granada
27.278451,62.969872,6.785544,café
26.399265,88.628536,6.322818,sandía
20.876122,90.884006,7.832777,naranja
23.605675,59.688491,6.074190,café
23.458525,81.461772,5.143487,arroz
23.700871,80.232840,5.028738,arroz
18.997144,15.115611,7.145327,garbanzo
21.223698,90.830609,5.693195,manzana
28.479675,90.316483,6.634507,papaya
10.470009,82.638343,5.820796,uva
35.093574,30.986855,5.004075,frijol de palo
25.083474,80.261731,6.275572,plátano
22.470833,92.684473,5.784881,manzana
41.789779,90.038631,6.655666,papaya
19.200904,94.276596,6.923509,granada
26.670702,91.602121,6.121025,coco
27.931142,93.561614,6.431971,melón
28.078817,95.289496,5.938688,coco
26.268083,94.598046,6.156412,coco
25.078037,83.462305,6.405054,sandía
24.018977,81.672499,6.041226,yute
18.860970,14.913410,7.053815,garbanzo
25.847263,90.926695,5.860740,coco
25.093349,90.834750,6.725688,papaya
27.627495,86.493669,6.605733,frijol chino
21.961305,61.658302,6.443043,lenteja
25.170170,60.065349,6.591732,frijol urad
23.243258,76.641721,6.533135,yute
24.106475,80.168880,7.091741,arroz
37.376567,82.090831,5.992147,uva
29.173360,95.319399,5.520215,coco
25.173684,88.715780,6.454846,sandía
24.498860,93.813073,6.473283,granada
22.898841,73.559108,5.863272,maíz
29.872543,87.324571,6.899209,frijol chino
24.657764,60.631190,5.889965,frijol de palo
28.675191,66.814580,7.330615,frijol urad
29.008124,84.960894,6.664188,frijol chino
42.811374,94.555458,6.705625,papaya
23.910373,83.031175,6.102607,yute
22.107190,78.583201,6.364730,algodón
28.757330,92.385838,6.180362,melón
22.257283,90.290282,6.221857,manzana
20.748690,15.352241,7.100873,garbanzo
20.949818,65.810876,7.002216,lenteja
26.533497,81.419810,7.868475,arroz
24.055350,56.433094,6.928828,maíz
26.496116,91.457012,5.522888,coco
29.829486,90.655442,6.173729,melón
31.039405,42.006737,7.766205,frijol moth
43.675493,93.218836,6.940541,papaya
26.648475,65.983600,6.776531,café
19.501122,34.510866,5.632353,frijol de palo
30.085454,69.348120,6.668239,frijol urad
22.517524,89.247344,5.667086,granada
25.064747,78.174412,7.452547,algodón
23.107511,50.945916,4.759112,frijol de palo
21.304382,20.265323,5.900278,frijol rojo
22.107005,93.033647,5.809789,manzana
40.817584,92.146953,6.763179,papaya
20.176582,22.903333,5.620730,frijol rojo
27.678412,50.660584,6.396763,café
17.189676,17.375909,8.086088,garbanzo
23.634621,76.046899,7.929506,algodón
26.645998,84.255859,6.591900,sandía
28.998051,94.123324,6.256337,coco
23.055590,76.610131,6.935249,algodón
15.378033,91.526570,7.594204,naranja
26.105512,91.524212,5.852038,coco
23.008847,18.868810,5.669561,frijol rojo
27.264355,55.851045,6.351968,café
29.118585,92.125430,6.413927,melón
25.587250,80.802706,5.683248,uva
24.014976,82.056872,6.984354,arroz
29.606919,45.717995,5.758420,mango
23.731138,50.521740,4.767169,frijol de palo
25.056180,83.282999,6.412613,sandía
23.827918,81.222158,7.574734,arroz
26.257030,81.257951,6.314270,sandía
20.058931,15.765108,7.997586,garbanzo
24.904724,43.621358,5.768231,frijol moth
26.929951,81.824179,7.057626,arroz
28.095621,65.694873,6.545138,lenteja
26.870692,81.916528,7.801825,arroz
25.467437,69.351612,6.392048,café
37.465668,80.659687,6.155261,uva
26.409907,96.075246,6.273755,coco
27.837139,92.535119,6.168814,melón
19.363897,89.072015,5.637443,granada
27.560886,68.492999,6.516312,café
29.305630,94.480421,6.461129,melón
20.878887,60.729994,5.931833,frijol de palo
40.769987,92.092786,6.747976,papaya
22.352520,84.470124,7.335298,algodón
22.717507,92.254799,5.987263,manzana
19.919179,21.473242,5.746448,frijol rojo
20.250206,80.201802,6.730811,arroz
29.303860,94.264976,6.024535,melón
25.962857,67.537092,5.541204,maíz
27.650867,92.994712,6.185171,melón
19.015151,89.515998,6.071136,granada
29.508070,64.664472,7.420975,lenteja
24.569170,44.673822,5.157070,frijol de palo
23.370444,77.431989,7.977651,algodón
14.342196,91.576914,6.062369,naranja
31.743795,62.510077,7.332375,frijol urad
29.727911,94.297533,6.367801,melón
28.840792,63.372307,6.734447,frijol urad
19.504107,18.414519,8.455773,garbanzo
28.032846,91.691427,6.554981,melón
29.540446,96.409123,6.406775,coco
28.798265,42.750090,8.845280,frijol moth
26.797560,78.359764,5.653918,plátano
20.566019,14.258040,6.654425,garbanzo
23.317086,85.822860,6.727827,yute
23.431617,83.810751,6.221087,algodón
18.319104,36.709848,6.746988,frijol de palo
31.211930,41.559344,5.026004,frijol moth
24.807102,45.011100,5.023115,frijol de palo
18.963358,19.660593,8.479913,garbanzo
26.101316,67.972325,7.496284,frijol urad
30.844426,43.031184,8.058465,frijol moth
33.414217,53.469963,4.635985,mango
25.777167,80.238071,6.183323,sandía
29.782460,86.527289,6.622462,frijol chino
10.304127,93.888724,7.768326,naranja
17.437327,14.338474,7.861128,garbanzo
19.073519,87.101114,6.971167,granada
42.796003,90.077730,6.601043,papaya
27.996374,53.520071,6.748302,mango
21.755362,81.982699,6.536035,arroz
22.746188,89.557293,6.378155,granada
24.198784,91.529378,6.604485,granada
